Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
31,31,5,5,26,26,43,Train/43/00043_00318_00023.png
32,31,6,5,27,26,43,Train/43/00043_00318_00024.png
32,31,6,5,27,26,43,Train/43/00043_00318_00025.png
32,33,5,6,27,28,43,Train/43/00043_00318_00026.png
34,35,5,6,29,30,43,Train/43/00043_00318_00027.png
35,34,6,5,30,29,43,Train/43/00043_00318_00028.png
34,34,5,5,29,29,43,Train/43/00043_00319_00000.png
35,35,6,6,30,30,43,Train/43/00043_00319_00001.png
35,35,5,5,30,30,43,Train/43/00043_00319_00002.png
36,36,6,6,31,31,43,Train/43/00043_00319_00003.png
36,36,6,6,31,31,43,Train/43/00043_00319_00004.png
40,40,6,6,35,35,43,Train/43/00043_00319_00005.png
39,40,5,6,34,35,43,Train/43/00043_00319_00006.png
40,40,6,6,35,35,43,Train/43/00043_00319_00007.png
40,40,5,5,35,35,43,Train/43/00043_00319_00008.png
41,40,6,5,36,35,43,Train/43/00043_00319_00009.png
42,43,5,6,37,38,43,Train/43/00043_00319_00010.png
44,44,5,5,39,39,43,Train/43/00043_00319_00011.png
45,45,6,6,40,40,43,Train/43/00043_00319_00012.png
48,48,5,5,43,43,43,Train/43/00043_00319_00013.png
50,50,5,5,45,45,43,Train/43/00043_00319_00014.png
53,53,6,6,48,48,43,Train/43/00043_00319_00015.png
55,55,6,6,50,50,43,Train/43/00043_00319_00016.png
61,61,6,6,56,56,43,Train/43/00043_00319_00017.png
73,72,7,6,67,66,43,Train/43/00043_00319_00018.png
76,76,6,6,70,70,43,Train/43/00043_00319_00019.png
36,36,5,5,31,31,43,Train/43/00043_00319_00020.png
37,36,6,5,32,31,43,Train/43/00043_00319_00021.png
36,36,5,5,31,31,43,Train/43/00043_00319_00022.png
37,36,6,5,32,31,43,Train/43/00043_00319_00023.png
38,38,6,6,33,33,43,Train/43/00043_00319_00024.png
39,38,6,5,34,33,43,Train/43/00043_00319_00025.png
39,40,5,6,34,35,43,Train/43/00043_00319_00026.png
39,40,5,6,34,35,43,Train/43/00043_00319_00027.png
39,39,5,5,34,34,43,Train/43/00043_00319_00028.png
40,40,6,6,35,35,43,Train/43/00043_00320_00000.png
39,40,5,6,34,35,43,Train/43/00043_00320_00001.png
40,40,6,6,35,35,43,Train/43/00043_00320_00002.png
40,40,6,6,35,35,43,Train/43/00043_00320_00003.png
39,39,5,5,34,34,43,Train/43/00043_00320_00004.png
43,42,6,5,38,37,43,Train/43/00043_00320_00005.png
43,43,6,6,38,38,43,Train/43/00043_00320_00006.png
43,42,6,5,38,37,43,Train/43/00043_00320_00007.png
43,43,6,6,38,38,43,Train/43/00043_00320_00008.png
45,44,6,5,40,39,43,Train/43/00043_00320_00009.png
45,44,6,5,40,39,43,Train/43/00043_00320_00010.png
47,47,6,6,42,42,43,Train/43/00043_00320_00011.png
47,47,6,6,42,42,43,Train/43/00043_00320_00012.png
47,47,6,6,42,42,43,Train/43/00043_00320_00013.png
50,50,6,6,45,45,43,Train/43/00043_00320_00014.png
52,52,5,5,47,47,43,Train/43/00043_00320_00015.png
54,54,5,5,49,49,43,Train/43/00043_00320_00016.png
56,57,5,6,51,52,43,Train/43/00043_00320_00017.png
57,57,6,6,52,52,43,Train/43/00043_00320_00018.png
59,58,6,5,54,53,43,Train/43/00043_00320_00019.png
61,60,6,5,56,55,43,Train/43/00043_00320_00020.png
29,25,6,5,24,20,43,Train/43/00043_00320_00021.png
31,29,6,6,26,23,43,Train/43/00043_00320_00022.png
33,29,6,5,28,24,43,Train/43/00043_00320_00023.png
35,33,6,6,30,27,43,Train/43/00043_00320_00024.png
35,33,5,6,29,27,43,Train/43/00043_00320_00025.png
37,32,6,5,31,27,43,Train/43/00043_00320_00026.png
37,34,6,6,32,29,43,Train/43/00043_00320_00027.png
37,33,6,5,32,28,43,Train/43/00043_00320_00028.png
37,34,5,5,32,29,43,Train/43/00043_00321_00000.png
38,35,5,6,33,30,43,Train/43/00043_00321_00001.png
40,35,6,5,35,30,43,Train/43/00043_00321_00002.png
40,37,5,6,35,32,43,Train/43/00043_00321_00003.png
42,37,6,5,36,31,43,Train/43/00043_00321_00004.png
42,38,5,5,36,32,43,Train/43/00043_00321_00005.png
44,40,6,6,38,34,43,Train/43/00043_00321_00006.png
44,40,6,6,39,35,43,Train/43/00043_00321_00007.png
45,41,5,5,40,35,43,Train/43/00043_00321_00008.png
47,43,5,6,41,37,43,Train/43/00043_00321_00009.png
49,44,6,5,44,38,43,Train/43/00043_00321_00010.png
51,46,6,5,46,40,43,Train/43/00043_00321_00011.png
54,48,6,6,49,43,43,Train/43/00043_00321_00012.png
57,50,6,5,52,45,43,Train/43/00043_00321_00013.png
58,52,5,5,53,47,43,Train/43/00043_00321_00014.png
63,55,6,5,57,50,43,Train/43/00043_00321_00015.png
64,57,5,5,59,52,43,Train/43/00043_00321_00016.png
71,62,7,5,65,56,43,Train/43/00043_00321_00017.png
75,69,6,7,69,62,43,Train/43/00043_00321_00018.png
81,71,8,7,74,65,43,Train/43/00043_00321_00019.png
88,77,7,7,80,71,43,Train/43/00043_00321_00020.png
95,84,8,8,87,77,43,Train/43/00043_00321_00021.png
28,25,5,5,23,20,43,Train/43/00043_00321_00022.png
30,27,5,5,25,22,43,Train/43/00043_00321_00023.png
31,28,6,6,26,23,43,Train/43/00043_00321_00024.png
30,28,5,6,25,23,43,Train/43/00043_00321_00025.png
30,28,5,6,25,23,43,Train/43/00043_00321_00026.png
31,27,5,5,25,22,43,Train/43/00043_00321_00027.png
31,30,5,6,26,24,43,Train/43/00043_00321_00028.png
31,29,6,6,26,24,43,Train/43/00043_00322_00000.png
32,30,6,6,26,25,43,Train/43/00043_00322_00001.png
33,31,6,5,27,25,43,Train/43/00043_00322_00002.png
35,32,6,5,29,26,43,Train/43/00043_00322_00003.png
35,32,5,5,29,27,43,Train/43/00043_00322_00004.png
37,34,6,5,31,28,43,Train/43/00043_00322_00005.png
37,35,6,6,32,30,43,Train/43/00043_00322_00006.png
39,36,6,6,33,31,43,Train/43/00043_00322_00007.png
40,38,5,6,34,33,43,Train/43/00043_00322_00008.png
42,38,6,5,36,33,43,Train/43/00043_00322_00009.png
42,41,5,6,37,36,43,Train/43/00043_00322_00010.png
45,43,6,6,40,38,43,Train/43/00043_00322_00011.png
47,45,6,6,42,40,43,Train/43/00043_00322_00012.png
48,46,6,6,43,41,43,Train/43/00043_00322_00013.png
50,48,5,5,45,43,43,Train/43/00043_00322_00014.png
52,48,6,6,47,43,43,Train/43/00043_00322_00015.png
57,53,5,5,52,48,43,Train/43/00043_00322_00016.png
58,54,6,6,53,49,43,Train/43/00043_00322_00017.png
62,59,5,6,57,54,43,Train/43/00043_00322_00018.png
71,59,6,5,65,54,43,Train/43/00043_00322_00019.png
73,73,6,7,67,67,43,Train/43/00043_00322_00020.png
86,76,7,6,79,70,43,Train/43/00043_00322_00021.png
99,88,9,8,91,81,43,Train/43/00043_00322_00022.png
27,26,5,5,22,20,43,Train/43/00043_00322_00023.png
28,27,5,6,23,22,43,Train/43/00043_00322_00024.png
29,26,6,5,24,21,43,Train/43/00043_00322_00025.png
28,27,5,6,23,22,43,Train/43/00043_00322_00026.png
28,26,5,5,23,21,43,Train/43/00043_00322_00027.png
31,27,6,5,26,22,43,Train/43/00043_00322_00028.png
31,28,6,6,26,23,43,Train/43/00043_00323_00000.png
31,28,6,6,26,23,43,Train/43/00043_00323_00001.png
31,29,5,6,26,24,43,Train/43/00043_00323_00002.png
34,32,6,6,29,26,43,Train/43/00043_00323_00003.png
36,33,5,6,31,28,43,Train/43/00043_00323_00004.png
37,34,5,6,32,29,43,Train/43/00043_00323_00005.png
38,34,5,6,32,29,43,Train/43/00043_00323_00006.png
40,34,6,6,34,29,43,Train/43/00043_00323_00007.png
39,34,5,5,34,29,43,Train/43/00043_00323_00008.png
42,36,6,5,37,31,43,Train/43/00043_00323_00009.png
45,39,6,5,40,34,43,Train/43/00043_00323_00010.png
47,42,5,5,41,36,43,Train/43/00043_00323_00011.png
50,45,5,5,45,40,43,Train/43/00043_00323_00012.png
55,49,6,5,49,43,43,Train/43/00043_00323_00013.png
56,51,6,6,51,46,43,Train/43/00043_00323_00014.png
59,54,5,5,54,49,43,Train/43/00043_00323_00015.png
64,57,6,5,59,52,43,Train/43/00043_00323_00016.png
70,61,6,5,64,56,43,Train/43/00043_00323_00017.png
76,69,6,6,70,63,43,Train/43/00043_00323_00018.png
86,75,8,6,79,69,43,Train/43/00043_00323_00019.png
97,87,8,7,89,80,43,Train/43/00043_00323_00020.png
111,100,9,8,102,92,43,Train/43/00043_00323_00021.png
131,119,12,11,120,109,43,Train/43/00043_00323_00022.png
166,152,15,14,152,139,43,Train/43/00043_00323_00023.png
29,31,5,6,24,26,43,Train/43/00043_00323_00024.png
31,30,6,5,25,25,43,Train/43/00043_00323_00025.png
31,31,5,6,26,26,43,Train/43/00043_00323_00026.png
33,31,6,5,28,25,43,Train/43/00043_00323_00027.png
34,32,5,6,29,27,43,Train/43/00043_00323_00028.png
36,33,6,6,30,27,43,Train/43/00043_00324_00000.png
37,34,6,6,32,29,43,Train/43/00043_00324_00001.png
37,34,5,5,31,28,43,Train/43/00043_00324_00002.png
38,36,5,6,33,31,43,Train/43/00043_00324_00003.png
38,35,5,5,33,30,43,Train/43/00043_00324_00004.png
40,37,5,6,35,32,43,Train/43/00043_00324_00005.png
41,37,5,5,36,31,43,Train/43/00043_00324_00006.png
43,39,5,6,37,33,43,Train/43/00043_00324_00007.png
44,39,6,6,39,34,43,Train/43/00043_00324_00008.png
44,39,5,5,39,34,43,Train/43/00043_00324_00009.png
45,41,5,6,40,35,43,Train/43/00043_00324_00010.png
47,41,6,6,42,36,43,Train/43/00043_00324_00011.png
44,42,5,6,39,37,43,Train/43/00043_00324_00012.png
45,42,5,6,40,37,43,Train/43/00043_00324_00013.png
50,42,6,5,45,37,43,Train/43/00043_00324_00014.png
50,43,5,5,45,38,43,Train/43/00043_00324_00015.png
51,44,5,5,46,39,43,Train/43/00043_00324_00016.png
54,46,6,6,48,41,43,Train/43/00043_00324_00017.png
55,47,6,5,50,42,43,Train/43/00043_00324_00018.png
57,49,6,6,51,44,43,Train/43/00043_00324_00019.png
59,51,6,6,53,46,43,Train/43/00043_00324_00020.png
59,52,5,6,54,47,43,Train/43/00043_00324_00021.png
63,54,6,5,58,48,43,Train/43/00043_00324_00022.png
65,56,6,6,59,51,43,Train/43/00043_00324_00023.png
69,58,6,5,63,53,43,Train/43/00043_00324_00024.png
33,32,5,5,28,27,43,Train/43/00043_00324_00025.png
33,33,5,6,28,28,43,Train/43/00043_00324_00026.png
35,35,6,6,30,29,43,Train/43/00043_00324_00027.png
35,35,5,6,30,30,43,Train/43/00043_00324_00028.png
36,34,6,5,31,29,43,Train/43/00043_00325_00000.png
36,36,5,6,31,31,43,Train/43/00043_00325_00001.png
38,37,6,6,33,32,43,Train/43/00043_00325_00002.png
38,37,6,6,33,32,43,Train/43/00043_00325_00003.png
38,37,5,5,33,32,43,Train/43/00043_00325_00004.png
39,39,5,6,34,34,43,Train/43/00043_00325_00005.png
41,40,5,6,36,35,43,Train/43/00043_00325_00006.png
43,40,6,6,38,35,43,Train/43/00043_00325_00007.png
44,41,6,6,39,36,43,Train/43/00043_00325_00008.png
44,42,6,5,39,37,43,Train/43/00043_00325_00009.png
45,44,6,6,40,39,43,Train/43/00043_00325_00010.png
47,46,5,6,42,41,43,Train/43/00043_00325_00011.png
49,46,6,5,44,41,43,Train/43/00043_00325_00012.png
50,48,6,6,45,43,43,Train/43/00043_00325_00013.png
52,51,5,6,47,46,43,Train/43/00043_00325_00014.png
55,52,6,5,50,47,43,Train/43/00043_00325_00015.png
56,53,6,5,51,48,43,Train/43/00043_00325_00016.png
58,57,5,6,53,52,43,Train/43/00043_00325_00017.png
61,59,6,6,56,53,43,Train/43/00043_00325_00018.png
63,59,6,5,58,54,43,Train/43/00043_00325_00019.png
68,65,6,6,62,60,43,Train/43/00043_00325_00020.png
72,71,7,7,66,64,43,Train/43/00043_00325_00021.png
81,77,8,7,74,71,43,Train/43/00043_00325_00022.png
87,81,8,7,80,74,43,Train/43/00043_00325_00023.png
92,85,8,7,84,78,43,Train/43/00043_00325_00024.png
105,99,10,8,96,91,43,Train/43/00043_00325_00025.png
34,34,5,6,29,29,43,Train/43/00043_00325_00026.png
35,34,5,5,29,28,43,Train/43/00043_00325_00027.png
37,35,6,5,32,29,43,Train/43/00043_00325_00028.png
38,36,6,6,33,31,43,Train/43/00043_00326_00000.png
38,37,6,6,33,31,43,Train/43/00043_00326_00001.png
39,38,5,6,33,32,43,Train/43/00043_00326_00002.png
39,38,5,6,34,33,43,Train/43/00043_00326_00003.png
40,38,6,5,35,32,43,Train/43/00043_00326_00004.png
42,39,6,6,37,34,43,Train/43/00043_00326_00005.png
42,39,5,5,37,34,43,Train/43/00043_00326_00006.png
43,41,5,6,38,36,43,Train/43/00043_00326_00007.png
45,43,5,6,40,38,43,Train/43/00043_00326_00008.png
46,44,5,6,41,39,43,Train/43/00043_00326_00009.png
48,45,6,6,43,40,43,Train/43/00043_00326_00010.png
49,47,5,5,44,41,43,Train/43/00043_00326_00011.png
51,49,6,6,46,44,43,Train/43/00043_00326_00012.png
53,51,6,6,48,45,43,Train/43/00043_00326_00013.png
54,51,6,5,49,46,43,Train/43/00043_00326_00014.png
57,54,6,6,51,49,43,Train/43/00043_00326_00015.png
58,56,5,6,53,51,43,Train/43/00043_00326_00016.png
62,58,5,5,57,53,43,Train/43/00043_00326_00017.png
64,61,5,6,58,56,43,Train/43/00043_00326_00018.png
67,64,6,6,61,59,43,Train/43/00043_00326_00019.png
73,71,6,6,67,65,43,Train/43/00043_00326_00020.png
77,75,7,7,71,69,43,Train/43/00043_00326_00021.png
83,80,8,8,76,73,43,Train/43/00043_00326_00022.png
92,86,8,7,84,79,43,Train/43/00043_00326_00023.png
100,95,9,9,92,87,43,Train/43/00043_00326_00024.png
106,99,10,9,97,91,43,Train/43/00043_00326_00025.png
117,118,7,11,107,108,43,Train/43/00043_00326_00026.png
29,29,6,6,24,24,43,Train/43/00043_00326_00027.png
29,29,6,6,24,24,43,Train/43/00043_00326_00028.png
31,31,6,6,26,26,43,Train/43/00043_00327_00000.png
30,31,5,6,25,26,43,Train/43/00043_00327_00001.png
32,33,5,6,27,28,43,Train/43/00043_00327_00002.png
32,33,5,6,27,28,43,Train/43/00043_00327_00003.png
33,32,6,5,28,27,43,Train/43/00043_00327_00004.png
33,33,6,6,28,28,43,Train/43/00043_00327_00005.png
34,33,6,5,29,28,43,Train/43/00043_00327_00006.png
33,34,5,6,28,29,43,Train/43/00043_00327_00007.png
33,34,5,6,28,29,43,Train/43/00043_00327_00008.png
36,35,6,5,31,30,43,Train/43/00043_00327_00009.png
36,36,5,5,31,31,43,Train/43/00043_00327_00010.png
36,37,5,6,31,32,43,Train/43/00043_00327_00011.png
37,37,6,6,32,32,43,Train/43/00043_00327_00012.png
37,37,6,6,32,32,43,Train/43/00043_00327_00013.png
41,41,6,6,36,36,43,Train/43/00043_00327_00014.png
41,41,6,6,36,36,43,Train/43/00043_00327_00015.png
41,40,6,5,36,35,43,Train/43/00043_00327_00016.png
40,41,5,6,35,36,43,Train/43/00043_00327_00017.png
41,40,6,5,36,35,43,Train/43/00043_00327_00018.png
40,41,5,6,35,36,43,Train/43/00043_00327_00019.png
40,40,5,5,35,35,43,Train/43/00043_00327_00020.png
42,42,5,5,37,37,43,Train/43/00043_00327_00021.png
44,44,6,6,39,39,43,Train/43/00043_00327_00022.png
47,46,6,5,42,41,43,Train/43/00043_00327_00023.png
48,49,5,6,43,44,43,Train/43/00043_00327_00024.png
52,53,5,6,47,48,43,Train/43/00043_00327_00025.png
54,55,5,6,49,50,43,Train/43/00043_00327_00026.png
58,58,5,5,53,53,43,Train/43/00043_00327_00027.png
28,26,5,6,22,21,43,Train/43/00043_00327_00028.png
28,26,5,5,22,20,43,Train/43/00043_00328_00000.png
30,28,6,6,24,22,43,Train/43/00043_00328_00001.png
30,29,5,6,25,24,43,Train/43/00043_00328_00002.png
30,29,5,6,25,24,43,Train/43/00043_00328_00003.png
32,29,6,5,27,24,43,Train/43/00043_00328_00004.png
32,29,5,5,26,24,43,Train/43/00043_00328_00005.png
32,31,5,6,27,26,43,Train/43/00043_00328_00006.png
33,30,6,5,28,25,43,Train/43/00043_00328_00007.png
33,31,5,5,27,25,43,Train/43/00043_00328_00008.png
35,32,6,5,30,27,43,Train/43/00043_00328_00009.png
36,33,5,5,30,28,43,Train/43/00043_00328_00010.png
38,35,6,6,33,30,43,Train/43/00043_00328_00011.png
39,35,6,5,33,29,43,Train/43/00043_00328_00012.png
40,37,6,6,34,31,43,Train/43/00043_00328_00013.png
40,37,5,6,34,32,43,Train/43/00043_00328_00014.png
40,38,5,5,35,32,43,Train/43/00043_00328_00015.png
43,40,6,6,38,35,43,Train/43/00043_00328_00016.png
44,42,6,6,39,36,43,Train/43/00043_00328_00017.png
46,42,6,5,41,37,43,Train/43/00043_00328_00018.png
48,44,6,5,43,39,43,Train/43/00043_00328_00019.png
49,47,5,6,44,42,43,Train/43/00043_00328_00020.png
49,47,5,6,44,42,43,Train/43/00043_00328_00021.png
51,48,5,5,46,43,43,Train/43/00043_00328_00022.png
51,48,5,5,46,43,43,Train/43/00043_00328_00023.png
53,50,6,6,48,45,43,Train/43/00043_00328_00024.png
55,51,6,5,50,46,43,Train/43/00043_00328_00025.png
59,55,5,6,54,50,43,Train/43/00043_00328_00026.png
68,60,7,5,62,55,43,Train/43/00043_00328_00027.png
74,67,7,6,68,61,43,Train/43/00043_00328_00028.png
27,25,6,5,22,20,43,Train/43/00043_00329_00000.png
27,27,6,6,22,21,43,Train/43/00043_00329_00001.png
28,28,5,6,22,22,43,Train/43/00043_00329_00002.png
29,27,5,5,23,22,43,Train/43/00043_00329_00003.png
30,28,6,5,25,22,43,Train/43/00043_00329_00004.png
30,28,6,6,25,23,43,Train/43/00043_00329_00005.png
31,29,6,6,26,24,43,Train/43/00043_00329_00006.png
32,30,5,6,26,25,43,Train/43/00043_00329_00007.png
33,31,6,5,28,25,43,Train/43/00043_00329_00008.png
35,31,6,5,29,25,43,Train/43/00043_00329_00009.png
35,32,5,6,29,27,43,Train/43/00043_00329_00010.png
35,34,5,6,30,28,43,Train/43/00043_00329_00011.png
37,35,5,6,31,29,43,Train/43/00043_00329_00012.png
38,36,5,6,32,30,43,Train/43/00043_00329_00013.png
39,36,5,5,33,30,43,Train/43/00043_00329_00014.png
41,38,6,6,35,32,43,Train/43/00043_00329_00015.png
41,39,5,6,36,33,43,Train/43/00043_00329_00016.png
43,40,6,6,38,34,43,Train/43/00043_00329_00017.png
45,42,5,6,40,36,43,Train/43/00043_00329_00018.png
49,44,6,6,44,39,43,Train/43/00043_00329_00019.png
50,44,6,5,45,39,43,Train/43/00043_00329_00020.png
52,46,5,5,47,40,43,Train/43/00043_00329_00021.png
55,49,5,5,50,43,43,Train/43/00043_00329_00022.png
60,52,6,5,54,46,43,Train/43/00043_00329_00023.png
62,55,5,6,57,50,43,Train/43/00043_00329_00024.png
67,57,6,6,61,52,43,Train/43/00043_00329_00025.png
72,60,6,5,65,55,43,Train/43/00043_00329_00026.png
76,66,6,6,69,60,43,Train/43/00043_00329_00027.png
84,71,8,6,76,64,43,Train/43/00043_00329_00028.png
89,75,8,6,81,69,43,Train/43/00043_00330_00000.png
27,27,6,6,22,22,43,Train/43/00043_00330_00001.png
27,27,6,6,22,22,43,Train/43/00043_00330_00002.png
26,27,5,6,21,22,43,Train/43/00043_00330_00003.png
27,28,5,6,22,23,43,Train/43/00043_00330_00004.png
27,28,5,6,22,23,43,Train/43/00043_00330_00005.png
28,28,6,6,23,23,43,Train/43/00043_00330_00006.png
27,28,5,6,22,23,43,Train/43/00043_00330_00007.png
27,28,5,6,22,23,43,Train/43/00043_00330_00008.png
27,28,5,6,22,23,43,Train/43/00043_00330_00009.png
28,28,5,5,23,23,43,Train/43/00043_00330_00010.png
27,27,5,5,22,22,43,Train/43/00043_00330_00011.png
28,29,5,6,23,24,43,Train/43/00043_00330_00012.png
28,28,5,5,23,23,43,Train/43/00043_00330_00013.png
30,30,5,5,25,25,43,Train/43/00043_00330_00014.png
30,30,5,5,25,25,43,Train/43/00043_00330_00015.png
31,32,5,6,25,27,43,Train/43/00043_00330_00016.png
33,32,6,5,28,27,43,Train/43/00043_00330_00017.png
34,35,5,6,29,30,43,Train/43/00043_00330_00018.png
38,36,6,5,33,31,43,Train/43/00043_00330_00019.png
40,39,5,6,35,34,43,Train/43/00043_00330_00020.png
41,41,5,6,36,35,43,Train/43/00043_00330_00021.png
44,42,5,5,38,36,43,Train/43/00043_00330_00022.png
48,45,6,5,43,40,43,Train/43/00043_00330_00023.png
53,50,6,6,47,45,43,Train/43/00043_00330_00024.png
57,55,5,6,52,50,43,Train/43/00043_00330_00025.png
63,60,5,5,58,55,43,Train/43/00043_00330_00026.png
74,71,7,7,68,65,43,Train/43/00043_00330_00027.png
88,84,8,7,81,77,43,Train/43/00043_00330_00028.png
106,100,10,8,97,92,43,Train/43/00043_00331_00000.png
124,119,11,10,114,109,43,Train/43/00043_00331_00001.png
30,30,5,5,25,25,43,Train/43/00043_00331_00002.png
30,31,5,6,25,26,43,Train/43/00043_00331_00003.png
30,30,5,5,25,25,43,Train/43/00043_00331_00004.png
30,31,5,6,25,26,43,Train/43/00043_00331_00005.png
31,31,5,5,26,26,43,Train/43/00043_00331_00006.png
32,31,6,5,27,26,43,Train/43/00043_00331_00007.png
32,31,6,5,27,26,43,Train/43/00043_00331_00008.png
32,33,5,6,27,28,43,Train/43/00043_00331_00009.png
34,35,5,6,29,30,43,Train/43/00043_00331_00010.png
35,34,6,5,30,29,43,Train/43/00043_00331_00011.png
34,34,5,5,29,29,43,Train/43/00043_00331_00012.png
35,35,6,6,30,30,43,Train/43/00043_00331_00013.png
35,35,5,5,30,30,43,Train/43/00043_00331_00014.png
36,36,6,6,31,31,43,Train/43/00043_00331_00015.png
36,36,6,6,31,31,43,Train/43/00043_00331_00016.png
40,40,6,6,35,35,43,Train/43/00043_00331_00017.png
39,40,5,6,34,35,43,Train/43/00043_00331_00018.png
40,40,6,6,35,35,43,Train/43/00043_00331_00019.png
40,40,5,5,35,35,43,Train/43/00043_00331_00020.png
41,40,6,5,36,35,43,Train/43/00043_00331_00021.png
42,43,5,6,37,38,43,Train/43/00043_00331_00022.png
44,44,5,5,39,39,43,Train/43/00043_00331_00023.png
45,45,6,6,40,40,43,Train/43/00043_00331_00024.png
48,48,5,5,43,43,43,Train/43/00043_00331_00025.png
50,50,5,5,45,45,43,Train/43/00043_00331_00026.png
53,53,6,6,48,48,43,Train/43/00043_00331_00027.png
55,55,6,6,50,50,43,Train/43/00043_00331_00028.png
61,61,6,6,56,56,43,Train/43/00043_00332_00000.png
73,72,7,6,67,66,43,Train/43/00043_00332_00001.png
76,76,6,6,70,70,43,Train/43/00043_00332_00002.png
36,36,5,5,31,31,43,Train/43/00043_00332_00003.png
37,36,6,5,32,31,43,Train/43/00043_00332_00004.png
36,36,5,5,31,31,43,Train/43/00043_00332_00005.png
37,36,6,5,32,31,43,Train/43/00043_00332_00006.png
38,38,6,6,33,33,43,Train/43/00043_00332_00007.png
39,38,6,5,34,33,43,Train/43/00043_00332_00008.png
39,40,5,6,34,35,43,Train/43/00043_00332_00009.png
39,40,5,6,34,35,43,Train/43/00043_00332_00010.png
39,39,5,5,34,34,43,Train/43/00043_00332_00011.png
40,40,6,6,35,35,43,Train/43/00043_00332_00012.png
39,40,5,6,34,35,43,Train/43/00043_00332_00013.png
40,40,6,6,35,35,43,Train/43/00043_00332_00014.png
40,40,6,6,35,35,43,Train/43/00043_00332_00015.png
39,39,5,5,34,34,43,Train/43/00043_00332_00016.png
43,42,6,5,38,37,43,Train/43/00043_00332_00017.png
43,43,6,6,38,38,43,Train/43/00043_00332_00018.png
43,42,6,5,38,37,43,Train/43/00043_00332_00019.png
43,43,6,6,38,38,43,Train/43/00043_00332_00020.png
45,44,6,5,40,39,43,Train/43/00043_00332_00021.png
45,44,6,5,40,39,43,Train/43/00043_00332_00022.png
47,47,6,6,42,42,43,Train/43/00043_00332_00023.png
47,47,6,6,42,42,43,Train/43/00043_00332_00024.png
47,47,6,6,42,42,43,Train/43/00043_00332_00025.png
50,50,6,6,45,45,43,Train/43/00043_00332_00026.png
52,52,5,5,47,47,43,Train/43/00043_00332_00027.png
54,54,5,5,49,49,43,Train/43/00043_00332_00028.png
56,57,5,6,51,52,43,Train/43/00043_00333_00000.png
57,57,6,6,52,52,43,Train/43/00043_00333_00001.png
59,58,6,5,54,53,43,Train/43/00043_00333_00002.png
61,60,6,5,56,55,43,Train/43/00043_00333_00003.png
29,25,6,5,24,20,43,Train/43/00043_00333_00004.png
31,29,6,6,26,23,43,Train/43/00043_00333_00005.png
33,29,6,5,28,24,43,Train/43/00043_00333_00006.png
35,33,6,6,30,27,43,Train/43/00043_00333_00007.png
35,33,5,6,29,27,43,Train/43/00043_00333_00008.png
37,32,6,5,31,27,43,Train/43/00043_00333_00009.png
37,34,6,6,32,29,43,Train/43/00043_00333_00010.png
37,33,6,5,32,28,43,Train/43/00043_00333_00011.png
37,34,5,5,32,29,43,Train/43/00043_00333_00012.png
38,35,5,6,33,30,43,Train/43/00043_00333_00013.png
40,35,6,5,35,30,43,Train/43/00043_00333_00014.png
40,37,5,6,35,32,43,Train/43/00043_00333_00015.png
42,37,6,5,36,31,43,Train/43/00043_00333_00016.png
42,38,5,5,36,32,43,Train/43/00043_00333_00017.png
44,40,6,6,38,34,43,Train/43/00043_00333_00018.png
44,40,6,6,39,35,43,Train/43/00043_00333_00019.png
45,41,5,5,40,35,43,Train/43/00043_00333_00020.png
47,43,5,6,41,37,43,Train/43/00043_00333_00021.png
49,44,6,5,44,38,43,Train/43/00043_00333_00022.png
51,46,6,5,46,40,43,Train/43/00043_00333_00023.png
54,48,6,6,49,43,43,Train/43/00043_00333_00024.png
57,50,6,5,52,45,43,Train/43/00043_00333_00025.png
58,52,5,5,53,47,43,Train/43/00043_00333_00026.png
63,55,6,5,57,50,43,Train/43/00043_00333_00027.png
64,57,5,5,59,52,43,Train/43/00043_00333_00028.png
71,62,7,5,65,56,43,Train/43/00043_00334_00000.png
75,69,6,7,69,62,43,Train/43/00043_00334_00001.png
81,71,8,7,74,65,43,Train/43/00043_00334_00002.png
88,77,7,7,80,71,43,Train/43/00043_00334_00003.png
95,84,8,8,87,77,43,Train/43/00043_00334_00004.png
28,25,5,5,23,20,43,Train/43/00043_00334_00005.png
30,27,5,5,25,22,43,Train/43/00043_00334_00006.png
31,28,6,6,26,23,43,Train/43/00043_00334_00007.png
30,28,5,6,25,23,43,Train/43/00043_00334_00008.png
30,28,5,6,25,23,43,Train/43/00043_00334_00009.png
31,27,5,5,25,22,43,Train/43/00043_00334_00010.png
31,30,5,6,26,24,43,Train/43/00043_00334_00011.png
31,29,6,6,26,24,43,Train/43/00043_00334_00012.png
32,30,6,6,26,25,43,Train/43/00043_00334_00013.png
33,31,6,5,27,25,43,Train/43/00043_00334_00014.png
35,32,6,5,29,26,43,Train/43/00043_00334_00015.png
35,32,5,5,29,27,43,Train/43/00043_00334_00016.png
37,34,6,5,31,28,43,Train/43/00043_00334_00017.png
37,35,6,6,32,30,43,Train/43/00043_00334_00018.png
39,36,6,6,33,31,43,Train/43/00043_00334_00019.png
40,38,5,6,34,33,43,Train/43/00043_00334_00020.png
42,38,6,5,36,33,43,Train/43/00043_00334_00021.png
42,41,5,6,37,36,43,Train/43/00043_00334_00022.png
45,43,6,6,40,38,43,Train/43/00043_00334_00023.png
